datetime,speed
2024-06-26 00:00:00,43.11686732353936
2024-06-26 00:30:00,44.537717188820466
2024-06-26 01:00:00,43.577599231651845
2024-06-26 01:30:00,43.0833023827935
2024-06-26 02:00:00,42.04801198635425
2024-06-26 02:30:00,43.945935725589244
2024-06-26 03:00:00,42.166994784183395
2024-06-26 03:30:00,46.045741426678966
2024-06-26 04:00:00,46.65967997467879
2024-06-26 04:30:00,41.70459057077215
2024-06-26 05:00:00,45.19133182522595
2024-06-26 05:30:00,42.242717325924396
2024-06-26 06:00:00,43.58518322540781
2024-06-26 06:30:00,46.660131089316884
2024-06-26 07:00:00,39.31091010050183
2024-06-26 07:30:00,39.44931197743325
2024-06-26 08:00:00,38.8738782179868
2024-06-26 08:30:00,45.86053067171227
2024-06-26 09:00:00,45.392148058168715
2024-06-26 09:30:00,46.18210447492264
2024-06-26 10:00:00,47.11611774320177
2024-06-26 10:30:00,45.57276365226382
2024-06-26 11:00:00,42.668722515375215
2024-06-26 11:30:00,45.41255091606352
2024-06-26 12:00:00,39.71716006247283
2024-06-26 12:30:00,44.20332078341671
2024-06-26 13:00:00,39.9328382717178
2024-06-26 13:30:00,46.82415268662643
2024-06-26 14:00:00,43.18789556705062
2024-06-26 14:30:00,42.2660926839185
2024-06-26 15:00:00,40.97517826409979
2024-06-26 15:30:00,45.358409729134266
2024-06-26 16:00:00,42.62289285706232
2024-06-26 16:30:00,43.58853196027037
2024-06-26 17:00:00,38.86159228375266
2024-06-26 17:30:00,44.01166527485255
2024-06-26 18:00:00,43.96402321541283
2024-06-26 18:30:00,44.005632373122914
2024-06-26 19:00:00,44.63873424381992
2024-06-26 19:30:00,42.80183567059477
2024-06-26 20:00:00,41.11143683885423
2024-06-26 20:30:00,42.45847480267433
2024-06-26 21:00:00,44.69962828497448
2024-06-26 21:30:00,39.21793905601172
2024-06-26 22:00:00,44.43419375283274
2024-06-26 22:30:00,44.46748567871617
2024-06-26 23:00:00,40.50929002523503
2024-06-26 23:30:00,39.80876615983174
